Project,HoleID,SampleID,Paired_SampleID,General_control,Control_type,Au_Element,Au_unit,Au_DL,Au_EV,Au_SD,Au_or_ppm,Au_dp_ppm,Ag_Element,Ag_unit,Ag_DL,Ag_EV,Ag_SD,Lab,Batchname,Date
Celeste,GTCR20-090,X412716,X412716DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW20197693,2024-03-22
Celeste,TSO18-039,C0006368,C0006368DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18042828,2024-03-23
Celeste,GTWL22-008,A025237,A025237DUP,Duplicate,PD,Au,ppm,0.005,,,0.072,0.068,Ag,ppm,0.5,,,ALS,YW22077332,2024-03-24
Celeste,TWL17-051,V412825,V412825DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17056826,2024-03-25
Celeste,TSO20-054,H0007644,H0007644DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.0025,Ag,ppm,0.5,,,ALS,YW20033295,2024-03-26
Celeste,TWL17-041,V160206,V160206DUP,Duplicate,PD,Au,ppm,0.005,,,0.029,0.028,Ag,ppm,0.5,,,ALS,YW17039051,2024-03-27
Celeste,GTCM21-021,X641241,X641241DUP,Duplicate,PD,Au,ppm,0.005,,,0.042,0.041,Ag,ppm,0.5,,,ALS,YW21238274,2024-03-28
Celeste,GTCM21-007,C256214,C256214DUP,Duplicate,PD,Au,ppm,0.005,,,0.039,0.025,Ag,ppm,0.5,,,ALS,YW21055359,2024-03-29
Celeste,GTCM23-050,E850638,E850638DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW23082726,2024-03-30
Celeste,TCG16-058,S892387,S892387DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.0025,Ag,ppm,0.5,,,ALS,YW16187031,2024-03-31
Celeste,TCR19-083,H0009639,H0009639DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19214452,2024-04-01
Celeste,TCG20-065,B0237076,B0237076DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20082459,2024-04-02
Celeste,TBY16-014,S345774,S345774DUP,Duplicate,PD,Au,ppm,0.005,,,0.029,0.039,Ag,ppm,0.5,,,ALS,YW16062837,2024-04-03
Celeste,TSO20-057,A0652854,A0652854DUP,Duplicate,PD,Au,ppm,0.005,,,0.08,0.083,Ag,ppm,0.5,,,ALS,YW20037260,2024-04-04
Celeste,TSO18-032,W876379,W876379DUP,Duplicate,PD,Au,ppm,0.005,,,0.083,0.079,Ag,ppm,0.5,,,ALS,YW18022114,2024-04-05
Celeste,TSO17-025,V890423,V890423DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17066023,2024-04-06
Celeste,TSO18-042,C0006563,C0006563DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW18056314,2024-04-07
Celeste,GTCM21-002,B0233904,B0233904DUP,Duplicate,PD,Au,ppm,0.005,,,0.017,0.017,Ag,ppm,0.5,,,ALS,YW21029935,2024-04-08
Celeste,TJL17-001,V893982,V893982DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17070766,2024-04-09
Celeste,TSO20-083,B0235767,B0235767DUP,Duplicate,PD,Au,ppm,0.005,,,0.022,0.012,Ag,ppm,0.5,,,ALS,YW20071738,2024-04-10
Celeste,TSO17-028,V892853,V892853DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17064285,2024-04-11
Celeste,NB-93-19,S519874,S519874DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.007,Ag,ppm,0.5,,,ALS,YW16145381,2024-04-12
Celeste,GTCM21-014,X413515,X413515DUP,Duplicate,PD,Au,ppm,0.005,,,0.064,0.057,Ag,ppm,0.5,,,ALS,YW21193107,2024-04-13
Celeste,GTCM21-019,X413913,X413913DUP,Duplicate,PD,Au,ppm,0.005,,,0.051,0.057,Ag,ppm,0.5,,,ALS,YW21216296,2024-04-14
Celeste,TSO17-026,V890718,V890718DUP,Duplicate,PD,Au,ppm,0.005,,,0.016,0.017,Ag,ppm,0.5,,,ALS,YW17070767,2024-04-15
Celeste,GTCM21-009,C255581,C255581DUP,Duplicate,PD,Au,ppm,0.005,,,0.008,0.007,Ag,ppm,0.5,,,ALS,YW21065096,2024-04-16
Celeste,TSO20-061,A0654239,A0654239DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20041487,2024-04-17
Celeste,TSO20-063,A0653125,A0653125DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20045171,2024-04-18
Celeste,GTCM22-039,E857357,E857357DUP,Duplicate,PD,Au,ppm,0.005,,,0.145,0.168,Ag,ppm,0.5,,,ALS,YW22125087,2024-04-19
Celeste,GTCM22-037,C122326,C122326DUP,Duplicate,PD,Au,ppm,0.005,,,0.224,0.231,Ag,ppm,0.5,,,ALS,YW22113009,2024-04-20
Celeste,TSO18-037,C0006096,C0006096DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18037303,2024-04-21
Celeste,TSO20-085,B0236389,B0236389DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20075019,2024-04-22
Celeste,TWL16-032,S892106,S892106DUP,Duplicate,PD,Au,ppm,0.005,,,0.105,0.104,Ag,ppm,0.5,,,ALS,YW16157750,2024-04-23
Celeste,TBY16-012,S344157,S344157DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16063785,2024-04-24
Celeste,GTCM23-049,E858988,E858988DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.0025,Ag,ppm,0.5,,,ALS,YW23079372,2024-04-25
Celeste,TWL17-044,V158743,V158743DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.044,Ag,ppm,0.5,,,ALS,YW17039051,2024-04-26
Celeste,GTWL22-010,A025433,A025433DUP,Duplicate,PD,Au,ppm,0.005,,,0.451,0.478,Ag,ppm,0.5,,,ALS,YW22086903,2024-04-27
Celeste,TCG19-060,H0009153,H0009153DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19193369,2024-04-28
Celeste,NB-95-16-W1,R115599,R115599DUP,Duplicate,PD,Au,ppm,0.005,,,3.81,3.87,Ag,ppm,0.5,,,ALS,YW14108851,2024-04-29
Celeste,TSO18-033,W876775,W876775DUP,Duplicate,PD,Au,ppm,0.005,,,0.735,0.869,Ag,ppm,0.5,,,ALS,YW18026156,2024-04-30
Celeste,NB-96-04-W2,R114985,R114985DUP,Duplicate,PD,Au,ppm,0.005,,,0.04,0.046,Ag,ppm,0.5,,,ALS,YW14107589,2024-05-01
Celeste,TWL16-030,S841199,S841199DUP,Duplicate,PD,Au,ppm,0.005,,,0.008,0.006,Ag,ppm,0.5,,,ALS,YW16180476,2024-05-02
Celeste,TSO17-024,V890144,V890144DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17062588,2024-05-03
Celeste,NB-96-15,Q321741,Q321741DUP,Duplicate,PD,Au,ppm,0.005,,,0.02,0.015,Ag,ppm,0.5,,,ALS,YW13213090,2024-05-04
Celeste,GTCM23-047,E858913,E858913DUP,Duplicate,PD,Au,ppm,0.005,,,0.007,0.006,Ag,ppm,0.5,,,ALS,YW23075937,2024-05-05
Celeste,TSO20-081,A0655231,A0655231DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20062070,2024-05-06
Celeste,TSO20-073,A0653837,A0653837DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20062070,2024-05-07
Celeste,GTWL22-017,A020609,A020609DUP,Duplicate,PD,Au,ppm,0.005,,,0.074,0.035,Ag,ppm,0.5,,,ALS,YW22175435,2024-05-08
Celeste,NB-96-04-W1,R114834,R114834DUP,Duplicate,PD,Au,ppm,0.005,,,0.24,0.262,Ag,ppm,0.5,,,ALS,YW14107589,2024-05-09
Celeste,NB-95-16-W3,R115826,R115826DUP,Duplicate,PD,Au,ppm,0.005,,,2.56,2.37,Ag,ppm,0.5,,,ALS,YW14103237,2024-05-10
Celeste,TSO18-034,W877151,W877151DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW18029911,2024-05-11
Celeste,NB-96-08,N905625,N905625DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.0025,Ag,ppm,0.5,,,ALS,YW14008576,2024-05-12
Celeste,TSO20-053,C0007812,C0007812DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.012,Ag,ppm,0.5,,,ALS,YW20025461,2024-05-13
Celeste,TCR19-084,E0007518,E0007518DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19209841,2024-05-14
Celeste,TSO18-038,W877943,W877943DUP,Duplicate,PD,Au,ppm,0.005,,,0.077,0.078,Ag,ppm,0.5,,,ALS,YW18045723,2024-05-15
Celeste,TWL17-039,V160869,V160869DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17031338,2024-05-16
Celeste,TSO20-064,A0655799,A0655799DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.005,Ag,ppm,0.5,,,ALS,YW20047212,2024-05-17
Celeste,GTCM23-044,E858751,E858751DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW23043005,2024-05-18
Celeste,TSB17-005,V888469,V888469DUP,Duplicate,PD,Au,ppm,0.005,,,0.078,0.076,Ag,ppm,0.5,,,ALS,YW17077991,2024-05-19
Celeste,TSO20-058,C0008124,C0008124DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20028608,2024-05-20
Celeste,NB-95-16-W3,R115829,R115829DUP,Duplicate,PD,Au,ppm,0.005,,,3.69,3.34,Ag,ppm,0.5,,,ALS,YW14103237,2024-05-21
Celeste,NB-95-16-W1,R115609,R115609DUP,Duplicate,PD,Au,ppm,0.005,,,1.84,1.62,Ag,ppm,0.5,,,ALS,YW14108851,2024-05-22
Celeste,TCR18-076,E0006103,E0006103DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.008,Ag,ppm,0.5,,,ALS,YW18056312,2024-05-23
Celeste,TSO20-076,A0656478,A0656478DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20073354,2024-05-24
Celeste,GTCM21-021,X641261,X641261DUP,Duplicate,PD,Au,ppm,0.005,,,0.037,0.028,Ag,ppm,0.5,,,ALS,YW21238274,2024-05-25
Celeste,TSO20-066,A0653324,A0653324DUP,Duplicate,PD,Au,ppm,0.005,,,0.034,0.028,Ag,ppm,0.5,,,ALS,YW20049423,2024-05-26
Celeste,TSO20-084,B0235417,B0235417DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20068116,2024-05-27
Celeste,TCR19-085,E0007703,E0007703DUP,Duplicate,PD,Au,ppm,0.005,,,0.007,0.006,Ag,ppm,0.5,,,ALS,YW19214244,2024-05-28
Celeste,TSO17-022A,V892144,V892144DUP,Duplicate,PD,Au,ppm,0.005,,,0.014,0.014,Ag,ppm,0.5,,,ALS,YW17053350,2024-05-29
Celeste,NB-18,V891376,V891376DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19032614,2024-05-30
Celeste,TBL17-003,V893745,V893745DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17069778,2024-05-31
Celeste,GTCM22-030,C122669,C122669DUP,Duplicate,PD,Au,ppm,0.005,,,0.014,0.014,Ag,ppm,0.5,,,ALS,YW22043548,2024-06-01
Celeste,TNB14-002,N841696,N841696DUP,Duplicate,PD,Au,ppm,0.005,,,0.15,0.153,Ag,ppm,0.5,,,ALS,YW14053681,2024-06-02
Celeste,TWL17-040,V160098,V160098DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17036144,2024-06-03
Celeste,GTCM21-012,C257875,C257875DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW21096446,2024-06-04
Celeste,TSO17-019,V413117,V413117DUP,Duplicate,PD,Au,ppm,0.005,,,0.586,0.591,Ag,ppm,0.5,,,ALS,YW17048331,2024-06-05
Celeste,GTCM21-008,C255445,C255445DUP,Duplicate,PD,Au,ppm,0.005,,,0.011,0.011,Ag,ppm,0.5,,,ALS,YW21066281,2024-06-06
Celeste,TBY16-014,S345794,S345794DUP,Duplicate,PD,Au,ppm,0.005,,,0.124,0.157,Ag,ppm,0.5,,,ALS,YW16062837,2024-06-07
Celeste,TSO18-035,C0005802,C0005802DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18035542,2024-06-08
Celeste,TNB14-013,R115155,R115155DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW14113732,2024-06-09
Celeste,TSO18-042,C0006583,C0006583DUP,Duplicate,PD,Au,ppm,0.005,,,0.065,0.056,Ag,ppm,0.5,,,ALS,YW18056314,2024-06-10
Celeste,GTCM21-006,B0233434,B0233434DUP,Duplicate,PD,Au,ppm,0.005,,,0.269,0.259,Ag,ppm,0.5,,,ALS,YW21059744,2024-06-11
Celeste,TSO17-017,V411566,V411566DUP,Duplicate,PD,Au,ppm,0.005,,,0.007,0.007,Ag,ppm,0.5,,,ALS,YW17043188,2024-06-12
Celeste,GTCM21-002,B0233924,B0233924DUP,Duplicate,PD,Au,ppm,0.005,,,0.027,0.024,Ag,ppm,0.5,,,ALS,YW21029935,2024-06-13
Celeste,NB-95-16-W1,R115619,R115619DUP,Duplicate,PD,Au,ppm,0.005,,,0.32,0.28,Ag,ppm,0.5,,,ALS,YW14108851,2024-06-14
Celeste,GTCR20-097,B0232644,B0232644DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.006,Ag,ppm,0.5,,,ALS,YW20246106,2024-06-15
Celeste,GTCM23-049,E850508,E850508DUP,Duplicate,PD,Au,ppm,0.005,,,0.008,0.008,Ag,ppm,0.5,,,ALS,YW23079372,2024-06-16
Celeste,GTCM22-039,E857377,E857377DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW22125087,2024-06-17
Celeste,TSO18-034,W877163,W877163DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.006,Ag,ppm,0.5,,,ALS,YW18031706,2024-06-18
Celeste,TSO18-040,W878272,W878272DUP,Duplicate,PD,Au,ppm,0.005,,,0.008,0.006,Ag,ppm,0.5,,,ALS,YW18046765,2024-06-19
Celeste,TSO18-036,W877608,W877608DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.009,Ag,ppm,0.5,,,ALS,YW18041028,2024-06-20
Celeste,TSO17-030,V738578,V738578DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17072768,2024-06-21
Celeste,NB-96-04,Q634865,Q634865DUP,Duplicate,PD,Au,ppm,0.005,,,0.02,0.019,Ag,ppm,0.5,,,ALS,YW13137036,2024-06-22
Celeste,NB-96-04-W2,R115501,R115501DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.005,Ag,ppm,0.5,,,ALS,YW14108851,2024-06-23
Celeste,GTCM23-051,E850726,E850726DUP,Duplicate,PD,Au,ppm,0.005,,,0.106,0.099,Ag,ppm,0.5,,,ALS,YW23089531,2024-06-24
Celeste,GTCM21-019,X413933,X413933DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.011,Ag,ppm,0.5,,,ALS,YW21216296,2024-06-25
Celeste,GTCM23-050,E850658,E850658DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW23082726,2024-06-26
Celeste,TCG19-061,E0007335,E0007335DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19199954,2024-06-27
Celeste,GTWL22-010,A025453,A025453DUP,Duplicate,PD,Au,ppm,0.005,,,0.24,0.205,Ag,ppm,0.5,,,ALS,YW22086903,2024-06-28
Celeste,NB-96-04-W1,R114854,R114854DUP,Duplicate,PD,Au,ppm,0.005,,,0.64,0.559,Ag,ppm,0.5,,,ALS,YW14107589,2024-06-29
Celeste,TCG20-065,B0237096,B0237096DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20082459,2024-06-30
Celeste,TWL16-030,S841219,S841219DUP,Duplicate,PD,Au,ppm,0.005,,,0.261,0.29,Ag,ppm,0.5,,,ALS,YW16180476,2024-07-01
Celeste,NB-95-16-W3,R115846,R115846DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.008,Ag,ppm,0.5,,,ALS,YW14103237,2024-07-02
Celeste,GTCR20-092,V891974,V891974DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20209801,2024-07-03
Celeste,TSO18-033,W876795,W876795DUP,Duplicate,PD,Au,ppm,0.005,,,0.066,0.039,Ag,ppm,0.5,,,ALS,YW18026156,2024-07-04
Celeste,GTCR20-095,B0232457,B0232457DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.006,Ag,ppm,0.5,,,ALS,YW20229625,2024-07-05
Celeste,GTCM21-015,X413599,X413599DUP,Duplicate,PD,Au,ppm,0.005,,,0.039,0.029,Ag,ppm,0.5,,,ALS,YW21201435,2024-07-06
Celeste,TWL17-039,V160889,V160889DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17031338,2024-07-07
Celeste,GTCM21-009,C255606,C255606DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW21066282,2024-07-08
Celeste,TCG19-060,H0009178,H0009178DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19196840,2024-07-09
Celeste,NB-96-09,Q321979,Q321979DUP,Duplicate,PD,Au,ppm,0.005,,,0.06,0.073,Ag,ppm,0.5,,,ALS,YW14008572,2024-07-10
Celeste,NB-96-04-W1,R114864,R114864DUP,Duplicate,PD,Au,ppm,0.005,,,4.45,4.83,Ag,ppm,0.5,,,ALS,YW14107589,2024-07-11
Celeste,TSO18-032,W876414,W876414DUP,Duplicate,PD,Au,ppm,0.005,,,0.017,0.018,Ag,ppm,0.5,,,ALS,YW18022114,2024-07-12
Celeste,GTCM21-014,X413549,X413549DUP,Duplicate,PD,Au,ppm,0.005,,,4.31,4.04,Ag,ppm,0.5,,,ALS,YW21193107,2024-07-13
Celeste,TWL16-032,S892126,S892126DUP,Duplicate,PD,Au,ppm,0.005,,,0.031,0.032,Ag,ppm,0.5,,,ALS,YW16157750,2024-07-14
Celeste,TBL17-003,V893765,V893765DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.007,Ag,ppm,0.5,,,ALS,YW17069778,2024-07-15
Celeste,TCG16-058,S841757,S841757DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16187031,2024-07-16
Celeste,TWL18-053,D0007309,D0007309DUP,Duplicate,PD,Au,ppm,0.005,,,0.069,0.067,Ag,ppm,0.5,,,ALS,YW18052392,2024-07-17
Celeste,TSO20-075,A0654977,A0654977DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20057668,2024-07-18
Celeste,TSO16-010,V157023,V157023DUP,Duplicate,PD,Au,ppm,0.005,,,0.031,0.053,Ag,ppm,0.5,,,ALS,YW16186993,2024-07-19
Celeste,GTCM21-014,X413553,X413553DUP,Duplicate,PD,Au,ppm,0.005,,,7.47,7.38,Ag,ppm,0.5,,,ALS,YW21193107,2024-07-20
Celeste,TSO18-041,W878788,W878788DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.006,Ag,ppm,0.5,,,ALS,YW18052398,2024-07-21
Celeste,NB-95-17,Q321904,Q321904DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW14008572,2024-07-22
Celeste,TSO17-019,V413137,V413137DUP,Duplicate,PD,Au,ppm,0.005,,,0.133,0.028,Ag,ppm,0.5,,,ALS,YW17048331,2024-07-23
Celeste,TWL17-050,V411345,V411345DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17045007,2024-07-24
Celeste,GTCM22-030,C122689,C122689DUP,Duplicate,PD,Au,ppm,0.005,,,0.017,0.02,Ag,ppm,0.5,,,ALS,YW22043548,2024-07-25
Celeste,TBY16-013,S519079,S519079DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16061541,2024-07-26
Celeste,GTCM21-013,C256385,C256385DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.006,Ag,ppm,0.5,,,ALS,YW21110900,2024-07-27
Celeste,TSO17-022A,V892164,V892164DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17053350,2024-07-28
Celeste,TSO17-027A,V892392,V892392DUP,Duplicate,PD,Au,ppm,0.005,,,0.016,0.028,Ag,ppm,0.5,,,ALS,YW17056825,2024-07-29
Celeste,GTCM21-010,C255783,C255783DUP,Duplicate,PD,Au,ppm,0.005,,,0.02,0.033,Ag,ppm,0.5,,,ALS,YW21072904,2024-07-30
Celeste,NB-96-04,Q634885,Q634885DUP,Duplicate,PD,Au,ppm,0.005,,,0.35,0.358,Ag,ppm,0.5,,,ALS,YW13137036,2024-07-31
Celeste,NB-96-26,Q321683,Q321683DUP,Duplicate,PD,Au,ppm,0.005,,,0.03,0.026,Ag,ppm,0.5,,,ALS,YW13213090,2024-08-01
Celeste,TSO20-066,A0653344,A0653344DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20049423,2024-08-02
Celeste,TSO20-062,A0655571,A0655571DUP,Duplicate,PD,Au,ppm,0.005,,,0.037,0.055,Ag,ppm,0.5,,,ALS,YW20047210,2024-08-03
Celeste,NB-96-04-W2,R115521,R115521DUP,Duplicate,PD,Au,ppm,0.005,,,0.42,0.455,Ag,ppm,0.5,,,ALS,YW14108851,2024-08-04
Celeste,GTCM21-011,C257609,C257609DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW21088392,2024-08-05
Celeste,TSO18-034,W877183,W877183DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18031706,2024-08-06
Celeste,GTCM22-039,E857387,E857387DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW22135665,2024-08-07
Celeste,TWL16-031A,S893828,S893828DUP,Duplicate,PD,Au,ppm,0.005,,,0.025,0.026,Ag,ppm,0.5,,,ALS,YW16149006,2024-08-08
Celeste,GTWL22-010,A025473,A025473DUP,Duplicate,PD,Au,ppm,0.005,,,0.078,0.053,Ag,ppm,0.5,,,ALS,YW22086903,2024-08-09
Celeste,TSO18-040,W878292,W878292DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18046765,2024-08-10
Celeste,GTCR20-097,B0232664,B0232664DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20246106,2024-08-11
Celeste,TSO18-039,C0006406,C0006406DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18042828,2024-08-12
Celeste,NB-96-24,Q634293,Q634293DUP,Duplicate,PD,Au,ppm,0.005,,,0.29,0.29,Ag,ppm,0.5,,,ALS,YW13165844,2024-08-13
Celeste,TSO20-083,B0235807,B0235807DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20071738,2024-08-14
Celeste,TSO17-030,V738598,V738598DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW17072768,2024-08-15
Celeste,TSO20-057,A0652907,A0652907DUP,Duplicate,PD,Au,ppm,0.005,,,0.006,0.006,Ag,ppm,0.5,,,ALS,YW20039429,2024-08-16
Celeste,GTWL22-017,A020647,A020647DUP,Duplicate,PD,Au,ppm,0.005,,,0.024,0.03,Ag,ppm,0.5,,,ALS,YW22175435,2024-08-17
Celeste,GTCM21-009,C255626,C255626DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW21066282,2024-08-18
Celeste,NB-96-15,Q321761,Q321761DUP,Duplicate,PD,Au,ppm,0.005,,,0.1,0.076,Ag,ppm,0.5,,,ALS,YW13213090,2024-08-19
Celeste,TCG19-060,H0009198,H0009198DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19196840,2024-08-20
Celeste,TSO17-029,V738279,V738279DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17067851,2024-08-21
Celeste,TSO18-032,W876434,W876434DUP,Duplicate,PD,Au,ppm,0.005,,,1.615,1.48,Ag,ppm,0.5,,,ALS,YW18022114,2024-08-22
Celeste,GTCM21-014,X413573,X413573DUP,Duplicate,PD,Au,ppm,0.005,,,0.031,0.029,Ag,ppm,0.5,,,ALS,YW21193107,2024-08-23
Celeste,TCG20-065,B0237116,B0237116DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20082459,2024-08-24
Celeste,TSO17-026,V890756,V890756DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17070767,2024-08-25
Celeste,TBL17-003,V893785,V893785DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.009,Ag,ppm,0.5,,,ALS,YW17069778,2024-08-26
Celeste,TWL18-053,D0007329,D0007329DUP,Duplicate,PD,Au,ppm,0.005,,,0.012,0.01,Ag,ppm,0.5,,,ALS,YW18052392,2024-08-27
Celeste,TSO20-066,A0653355,A0653355DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20051560,2024-08-28
Celeste,TSO18-042,C0006613,C0006613DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.006,Ag,ppm,0.5,,,ALS,YW18061199,2024-08-29
